subject	grade_level	year	First Time Or Re-Test	score	score_level	multiple_choice	constructed_response	gender	ethnicity	iep	poverty	underperforming_subgroup	recently enrolled	enrolled_year_ago	type	teacher_number
1	8	2013	1	1492	2	19	10	2	5	1	1	1	1	2	3	19
1	8	2013	1	1492	2	18	11	2	5	1	2	2	1	1	3	19
1	8	2014	1	1492	2	23	7	2	6	1	2	2	1	2	3	19
1	8	2014	1	1492	2	23	7	2	4	1	1	1	1	1	3	19
1	8	2014	1	1492	2	22	8	2	5	1	1	1	1	2	3	19
1	8	2013	1	1492	2	17	12	1	5	1	1	1	1	2	4	37
1	8	2013	1	1492	2	20	9	1	5	1	1	1	1	1	4	37
1	8	2013	1	1492	2	20	9	2	5	1	1	1	1	2	4	39
1	8	2014	1	1492	2	24	6	1	5	1	1	1	1	1	4	50
1	8	2014	1	1492	2	19	11	1	5	1	1	1	1	1	4	50
1	8	2014	1	1492	2	20	10	2	5	1	1	1	1	1	4	52
1	8	2014	1	1492	2	22	8	2	5	1	1	1	1	1	4	53
1	8	2014	1	1492	2	20	10	2	6	1	2	2	1	1	4	53
1	8	2015	1	1494	2	24	6	2	5	1	1	1	1	1	1	1
1	8	2015	1	1494	2	23	7	2	5	1	1	1	2	1	1	2
1	8	2015	1	1494	2	26	4	1	5	1	1	1	1	1	1	3
1	8	2015	1	1494	2	26	4	1	5	2	1	2	2	1	4	59
1	8	2016	1	1495	2	22	9	2	5	1	1	1	1	1	1	1
1	8	2016	1	1495	2	25	6	2	5	1	1	1	2	1	1	1
1	8	2016	1	1495	2	22	9	1	5	1	1	1	1	1	1	2
1	8	2016	1	1495	2	21	10	1	3	1	1	1	1	1	1	3
2	8	2014	1	1495	2	26	9	2	5	1	1	1	1	2	3	19
1	8	2013	1	1496	2	19	11	2	5	1	1	1	1	1	3	19
1	8	2013	1	1496	2	19	11	2	5	1	1	1	1	1	3	19
1	8	2014	1	1496	2	23	8	2	5	1	1	1	2	1	3	19
1	8	2014	1	1496	2	22	9	2	5	1	1	1	1	2	3	19
1	8	2013	1	1496	2	18	12	1	5	1	1	1	1	1	4	37
1	8	2013	1	1496	2	21	9	2	5	1	1	1	1	2	4	39
1	8	2013	1	1496	2	18	12	1	5	1	1	1	1	1	4	39
1	8	2014	1	1496	2	20	11	2	5	1	1	1	1	2	4	39
1	8	2014	1	1496	2	24	7	1	5	1	1	1	1	1	4	50
1	8	2014	1	1496	2	23	8	1	5	1	1	1	1	1	4	50
1	8	2014	1	1496	2	21	10	2	5	1	1	1	1	1	4	50
1	8	2014	1	1496	2	24	7	2	5	1	1	1	1	1	4	50
1	8	2014	1	1496	2	18	13	2	5	1	1	1	1	1	4	50
1	8	2014	1	1496	2	25	6	1	5	1	1	1	1	1	4	51
1	8	2014	1	1496	2	23	8	1	5	1	1	1	1	1	4	51
2	8	2013	1	1497	2	27	8	1	5	1	1	1	1	1	3	19
2	8	2013	1	1497	2	27	8	2	6	1	1	1	1	1	4	42
1	8	2015	1	1498	2	23	8	2	5	1	1	1	1	1	1	1
1	8	2015	1	1498	2	23	8	2	5	1	1	1	2	1	1	3
1	8	2015	1	1498	2	24	7	2	5	1	1	1	1	1	1	3
1	8	2015	1	1498	2	21	10	2	5	1	1	1	1	1	4	56
1	8	2015	1	1498	2	23	8	2	5	1	1	1	1	1	4	57
1	8	2015	1	1498	2	27	4	2	5	1	1	1	1	1	4	58
1	8	2015	1	1498	2	24	7	2	5	1	1	1	1	1	4	60
1	8	2015	1	1498	2	24	7	2	5	1	1	1	1	1	4	60
1	8	2016	1	1499	2	20	12	1	5	1	1	1	1	1	1	3
1	8	2016	1	1499	2	25	7	2	5	1	1	1	2	1	4	58
1	8	2016	1	1499	2	24	8	2	3	1	1	1	2	1	4	60
1	8	2016	1	1499	2	21	11	2	5	1	2	2	1	1	4	61
1	8	2013	1	1500	3	20	11	2	5	1	1	1	1	2	3	19
1	8	2013	1	1500	3	23	8	1	2	1	1	1	1	1	3	19
1	8	2013	1	1500	3	22	9	2	5	1	1	1	2	1	3	19
1	8	2013	1	1500	3	22	9	2	5	1	2	2	1	2	3	19
1	8	2013	1	1500	3	23	8	1	5	1	1	1	1	1	3	19
1	8	2014	1	1500	3	25	7	2	5	1	1	1	2	1	3	19
1	8	2013	1	1500	3	22	9	1	6	1	1	1	1	1	4	37
1	8	2013	1	1500	3	21	10	2	5	1	1	1	1	1	4	38
1	8	2013	1	1500	3	23	8	2	5	1	1	1	1	1	4	38
1	8	2013	1	1500	3	24	7	2	5	1	2	2	1	1	4	39
1	8	2013	1	1500	3	23	8	2	5	1	1	1	1	2	4	39
1	8	2013	1	1500	3	25	6	1	5	1	1	1	2	1	4	39
1	8	2014	1	1500	3	24	8	2	5	1	1	1	1	1	4	51
1	8	2014	1	1500	3	25	7	1	6	1	1	1	1	1	4	51
1	8	2014	1	1500	3	23	9	2	5	1	1	1	1	1	4	52
1	8	2015	1	1502	3	25	7	1	5	1	1	1	1	1	1	1
1	8	2015	1	1502	3	23	9	1	5	1	1	1	1	1	1	1
1	8	2015	1	1502	3	24	8	2	5	1	1	1	2	1	1	3
1	8	2015	1	1502	3	26	6	2	5	1	1	1	2	1	1	3
1	8	2015	1	1502	3	24	8	1	5	1	1	1	1	1	4	58
1	8	2015	1	1502	3	22	10	1	5	1	1	1	2	1	4	61
1	8	2015	1	1502	3	24	8	2	3	1	1	1	1	1	4	61
1	8	2016	1	1503	3	24	9	2	5	1	1	1	2	1	1	15
1	8	2013	1	1503	3	20	12	2	5	1	1	1	1	2	3	19
1	8	2013	1	1503	3	18	14	1	5	1	2	2	1	1	4	37
1	8	2013	1	1503	3	20	12	2	5	1	1	1	2	1	4	37
1	8	2013	1	1503	3	22	10	1	5	1	1	1	1	1	4	38
1	8	2013	1	1503	3	23	9	2	5	1	1	1	1	1	4	39
1	8	2013	1	1503	3	20	12	2	5	1	1	1	1	1	4	39
1	8	2013	1	1503	3	20	12	2	5	1	1	1	1	2	4	40
1	8	2016	1	1503	3	23	10	1	5	1	1	1	1	1	4	57
1	8	2016	1	1503	3	22	11	1	5	1	1	1	1	1	4	62
1	8	2016	1	1503	3	21	12	1	6	1	2	2	1	1	4	62
1	8	2014	1	1504	3	25	8	1	5	1	1	1	1	1	4	39
1	8	2014	1	1504	3	22	11	2	5	1	1	1	1	2	4	50
1	8	2014	1	1504	3	24	9	1	5	1	1	1	1	1	4	51
1	8	2014	1	1504	3	27	6	2	4	1	1	1	1	1	4	52
1	8	2014	1	1504	3	23	10	2	4	1	1	1	2	1	4	53
1	8	2015	1	1506	3	27	6	2	5	1	1	1	1	1	1	1
1	8	2016	1	1506	3	23	11	2	6	1	1	1	1	1	1	2
1	8	2016	1	1506	3	23	11	1	5	1	1	1	1	1	1	2
1	8	2016	1	1506	3	24	10	1	5	1	1	1	1	1	1	3
1	8	2015	1	1506	3	25	8	2	4	1	1	1	2	1	4	56
1	8	2016	1	1506	3	23	11	2	5	1	1	1	1	1	4	57
1	8	2016	1	1506	3	21	13	2	5	1	1	1	1	2	4	58
1	8	2015	1	1506	3	25	8	2	5	1	1	1	1	2	4	60
1	8	2015	1	1506	3	26	7	1	5	1	1	1	1	1	4	61
1	8	2015	1	1506	3	24	9	1	5	1	1	1	2	1	4	61
1	8	2015	1	1506	3	27	6	1	5	1	2	2	1	1	4	61
1	8	2016	1	1506	3	23	11	2	5	1	1	1	1	1	4	61
1	8	2016	1	1506	3	22	12	1	5	1	1	1	1	1	4	62
1	8	2016	1	1506	3	26	8	2	6	1	1	1	2	1	4	62
1	8	2013	1	1507	3	22	11	1	5	1	1	1	1	2	3	19
1	8	2014	1	1508	3	25	9	2	5	1	1	1	1	2	3	19
1	8	2014	1	1508	3	24	10	1	4	1	1	1	2	1	3	19
1	8	2014	1	1508	3	19	15	2	5	1	1	1	1	2	4	39
2	8	2014	1	1508	3	33	6	2	6	1	1	1	1	1	4	42
1	8	2014	1	1508	3	22	12	1	5	1	1	1	1	1	4	52
1	8	2014	1	1508	3	24	10	1	5	1	1	1	1	2	4	53
1	8	2015	1	1509	3	27	7	2	5	1	1	1	1	1	4	61
1	8	2015	1	1509	3	26	8	1	5	1	2	2	1	2	4	62
1	8	2013	1	1510	3	22	12	2	3	1	1	1	1	1	3	19
1	8	2013	1	1510	3	24	10	2	5	1	1	1	1	2	3	19
1	8	2013	1	1510	3	24	10	2	5	1	2	2	1	1	4	37
1	8	2013	1	1510	3	19	15	2	5	1	1	1	1	1	4	39
1	8	2016	1	1510	3	22	13	2	5	1	1	1	1	1	4	57
1	8	2016	1	1510	3	23	12	2	5	1	1	1	1	1	4	57
1	8	2016	1	1510	3	25	10	2	5	1	1	1	2	1	4	58
1	8	2016	1	1510	3	27	8	1	5	1	2	2	1	2	4	62
1	8	2014	1	1512	3	23	12	2	5	2	2	2	1	2	3	19
1	8	2014	1	1512	3	26	9	1	5	1	1	1	1	1	3	19
1	8	2014	1	1512	3	23	12	2	3	1	2	2	1	2	4	39
1	8	2014	1	1512	3	24	11	1	5	1	1	1	1	2	4	50
1	8	2014	1	1512	3	26	9	1	5	1	1	1	1	1	4	51
1	8	2014	1	1512	3	23	12	1	3	1	1	1	1	1	4	53
1	8	2014	1	1512	3	24	11	2	5	1	1	1	1	1	4	53
1	8	2015	1	1513	3	24	11	2	5	1	2	2	1	2	1	1
1	8	2015	1	1513	3	27	8	2	5	1	1	1	1	1	1	3
1	8	2015	1	1513	3	28	7	2	5	1	1	1	1	1	4	58
1	8	2015	1	1513	3	25	10	1	3	1	1	1	1	1	4	61
1	8	2016	1	1514	3	23	13	2	5	1	1	1	1	1	1	1
1	8	2013	1	1514	3	20	15	1	5	1	1	1	1	1	3	19
1	8	2016	1	1514	3	28	8	1	5	1	1	1	1	1	4	57
1	8	2016	1	1514	3	25	11	1	9	1	2	2	1	1	4	57
1	8	2016	1	1514	3	22	14	2	4	1	1	1	1	1	4	60
1	8	2016	1	1514	3	24	12	2	5	1	2	2	1	1	4	61
1	8	2014	1	1516	3	27	9	1	5	1	1	1	1	1	3	19
1	8	2014	1	1516	3	26	10	1	5	1	1	1	1	1	3	19
1	8	2014	1	1516	3	26	10	2	5	1	1	1	1	1	4	39
1	8	2014	1	1516	3	25	11	2	5	1	1	1	1	1	4	50
1	8	2015	1	1517	3	26	10	2	5	1	1	1	1	2	1	3
1	8	2013	1	1517	3	24	12	1	5	1	1	1	1	2	3	19
1	8	2013	1	1517	3	25	11	2	3	1	1	1	1	1	4	39
1	8	2013	1	1517	3	20	16	1	5	1	1	1	1	1	4	39
1	8	2013	1	1517	3	22	14	2	5	1	2	2	1	1	4	39
1	8	2015	1	1517	3	24	12	2	5	1	2	2	1	1	4	57
1	8	2016	1	1518	3	25	12	1	5	1	2	2	1	1	1	2
1	8	2016	1	1518	3	25	12	2	5	1	1	1	2	1	1	15
1	8	2016	1	1518	3	21	16	1	5	1	1	1	1	2	1	15
1	8	2016	1	1518	3	25	12	2	5	1	1	1	1	1	4	57
1	8	2016	1	1518	3	26	11	1	5	1	2	2	1	2	4	60
1	8	2016	1	1518	3	25	12	2	5	1	1	1	1	1	4	62
1	8	2015	1	1520	3	29	8	1	5	1	1	1	1	1	1	2
1	8	2014	1	1520	3	28	9	2	5	1	2	2	1	2	4	39
1	8	2014	1	1520	3	24	13	2	5	1	1	1	2	1	4	52
1	8	2014	1	1520	3	24	13	1	5	1	1	1	1	1	4	53
1	8	2015	1	1520	3	23	14	1	5	1	2	2	1	1	4	56
1	8	2015	1	1520	3	29	8	1	5	1	1	1	1	1	4	56
1	8	2015	1	1520	3	25	12	2	5	1	1	1	1	2	4	57
1	8	2015	1	1520	3	25	12	1	5	1	1	1	1	1	4	61
1	8	2013	1	1521	3	22	15	1	5	1	2	2	1	2	3	19
1	8	2013	1	1521	3	24	13	2	5	1	2	2	1	1	4	37
1	8	2013	1	1521	3	22	15	1	5	1	2	2	1	1	4	39
1	8	2016	1	1522	3	26	12	2	5	1	1	1	1	1	1	2
1	8	2016	1	1522	3	28	10	1	5	1	1	1	1	1	4	58
1	8	2016	1	1522	3	23	15	2	5	1	1	1	1	1	4	61
1	8	2016	1	1522	3	28	10	1	5	1	2	2	1	1	4	61
2	8	2015	1	1522	3	34	8	1	5	1	1	1	1	1	4	64
1	8	2015	1	1524	3	29	9	2	5	1	1	1	1	1	1	2
1	8	2015	1	1524	3	28	10	2	5	1	1	1	2	1	1	3
1	8	2013	1	1524	3	27	11	1	5	1	1	1	1	1	3	19
1	8	2014	1	1524	3	29	9	2	5	1	1	1	1	1	3	19
1	8	2014	1	1524	3	26	12	1	5	1	1	1	1	1	3	19
1	8	2014	1	1524	3	27	11	1	9	1	1	1	1	2	3	19
1	8	2013	1	1524	3	25	13	2	5	1	1	1	1	2	4	37
1	8	2013	1	1524	3	25	13	2	5	1	1	1	1	1	4	39
1	8	2014	1	1524	3	25	13	2	6	1	1	1	2	1	4	50
1	8	2014	1	1524	3	25	13	1	5	1	1	1	1	2	4	50
1	8	2014	1	1524	3	26	12	1	4	1	1	1	2	1	4	51
1	8	2015	1	1524	3	29	9	1	5	1	1	1	1	1	4	56
1	8	2015	1	1524	3	24	14	2	5	1	1	1	1	1	4	58
1	8	2016	1	1526	3	26	13	2	5	1	2	2	1	2	1	1
1	8	2016	1	1526	3	27	12	2	5	1	1	1	1	1	1	2
1	8	2016	1	1526	3	27	12	1	6	1	1	1	2	1	1	3
3	8	2014	1	1526	3	26	10	1	5	1	1	1	1	1	4	48
1	8	2016	1	1526	3	24	15	1	3	1	1	1	1	1	4	57
1	8	2016	1	1526	3	28	11	1	5	1	1	1	2	1	4	62
1	8	2015	1	1528	3	30	9	2	5	1	1	1	1	1	1	2
1	8	2013	1	1528	3	24	15	1	5	1	1	1	1	2	3	19
1	8	2014	1	1528	3	28	11	2	5	1	2	2	1	2	3	19
1	8	2014	1	1528	3	28	11	2	6	1	1	1	1	1	3	19
1	8	2014	1	1528	3	27	12	1	5	1	1	1	1	2	3	19
1	8	2013	1	1528	3	29	10	1	5	1	1	1	1	1	4	37
1	8	2013	1	1528	3	28	11	1	5	1	1	1	1	1	4	38
1	8	2013	1	1528	3	23	16	2	5	1	2	2	1	2	4	38
1	8	2013	1	1528	3	24	15	2	5	1	1	1	1	1	4	39
1	8	2013	1	1528	3	24	15	2	6	1	1	1	1	1	4	39
1	8	2014	1	1528	3	26	13	2	5	1	2	2	1	2	4	50
1	8	2014	1	1528	3	27	12	2	5	1	1	1	1	2	4	50
1	8	2014	1	1528	3	26	13	2	5	1	1	1	1	1	4	50
1	8	2014	1	1528	3	25	14	1	5	1	1	1	1	1	4	51
1	8	2014	1	1528	3	23	16	2	5	1	1	1	1	1	4	52
1	8	2014	1	1528	3	23	16	1	5	1	1	1	1	1	4	53
1	8	2015	1	1528	3	28	11	1	5	1	1	1	2	1	4	57
1	8	2015	1	1528	3	28	11	2	5	1	1	1	1	1	4	60
1	8	2015	1	1528	3	27	12	2	5	1	1	1	1	1	4	61
2	8	2014	1	1529	3	38	7	2	5	1	2	2	1	2	4	42
1	8	2016	1	1530	3	29	11	2	5	1	2	2	1	2	1	1
1	8	2016	1	1530	3	27	13	1	5	1	1	1	1	2	1	2
1	8	2013	1	1531	3	24	16	2	5	1	1	1	1	1	3	19
1	8	2013	1	1531	3	23	17	2	5	1	1	1	1	2	4	37
1	8	2013	1	1531	3	26	14	2	5	1	1	1	1	1	4	37
1	8	2013	1	1531	3	23	17	2	5	1	1	1	1	1	4	39
1	8	2013	1	1531	3	24	16	1	5	1	1	1	1	1	4	39
1	8	2013	1	1531	3	29	11	2	5	1	1	1	1	1	4	39
1	8	2015	1	1532	3	31	9	1	5	1	1	1	1	1	1	1
1	8	2015	1	1532	3	25	15	2	5	1	1	1	1	1	4	60
1	8	2015	1	1532	3	27	13	2	5	1	1	1	1	1	4	60
1	8	2015	1	1532	3	26	14	1	5	1	1	1	1	1	4	61
2	8	2016	1	1532	3	36	10	1	5	1	1	1	1	1	4	64
1	8	2014	1	1533	3	29	11	1	5	1	2	2	1	2	3	19
1	8	2014	1	1533	3	30	10	2	5	1	2	2	1	2	4	39
1	8	2014	1	1533	3	28	12	1	5	1	1	1	1	1	4	50
1	8	2014	1	1533	3	28	12	1	3	1	1	1	1	2	4	50
1	8	2014	1	1533	3	27	13	2	5	1	1	1	1	1	4	51
1	8	2014	1	1533	3	30	10	1	5	1	1	1	1	1	4	52
1	8	2016	1	1534	3	28	13	1	5	1	1	1	1	1	4	57
1	8	2016	1	1534	3	28	13	1	5	1	2	2	1	2	4	57
1	8	2016	1	1534	3	28	13	1	5	1	1	1	1	1	4	60
1	8	2016	1	1534	3	28	13	1	5	1	2	2	1	1	4	62
1	8	2013	1	1535	3	25	16	2	5	1	1	1	1	2	4	37
1	8	2015	1	1536	3	26	15	1	5	1	1	1	1	1	4	56
1	8	2015	1	1536	3	29	12	2	5	1	1	1	1	1	4	58
1	8	2015	1	1536	3	25	16	2	5	1	1	1	1	1	4	60
1	8	2015	1	1536	3	29	12	1	5	1	1	1	1	1	4	62
1	8	2014	1	1537	3	31	10	1	5	1	1	1	1	1	3	19
1	8	2014	1	1537	3	28	13	1	5	1	1	1	1	2	3	19
1	8	2014	1	1537	3	27	14	2	5	1	1	1	1	1	3	19
1	8	2014	1	1537	3	27	14	1	5	1	1	1	1	1	4	50
1	8	2016	1	1539	3	27	15	1	5	1	1	1	1	2	1	2
1	8	2016	1	1539	3	26	16	1	5	1	1	1	1	2	1	15
1	8	2013	1	1539	3	27	15	2	5	1	1	1	1	1	3	19
1	8	2013	1	1539	3	27	15	1	5	1	1	1	1	2	3	19
1	8	2013	1	1539	3	29	13	2	6	1	1	1	1	2	3	19
1	8	2015	1	1540	3	27	15	1	5	1	1	1	1	1	1	1
2	8	2014	1	1540	3	37	11	1	5	2	2	2	1	2	3	19
1	8	2015	1	1540	3	30	12	1	5	1	1	1	1	1	4	56
1	8	2015	1	1540	3	26	16	1	5	1	1	1	1	1	4	56
1	8	2015	1	1540	3	28	14	2	5	1	1	1	1	1	4	57
1	8	2015	1	1540	3	30	12	2	5	1	1	1	1	1	4	58
1	8	2015	1	1540	3	29	13	1	5	1	1	1	1	1	4	58
1	8	2015	1	1540	3	28	14	2	5	1	1	1	1	1	4	58
1	8	2015	1	1540	3	30	12	1	5	1	1	1	1	1	4	60
1	8	2015	1	1540	3	27	15	2	4	1	1	1	1	1	4	60
1	8	2015	1	1540	3	28	14	2	5	1	1	1	1	1	4	61
1	8	2015	1	1540	3	28	14	2	5	1	1	1	1	2	4	61
1	8	2015	1	1540	3	26	16	1	5	1	1	1	1	1	4	62
1	8	2014	1	1541	3	28	14	1	5	1	1	1	1	1	4	52
1	8	2016	1	1543	3	28	15	2	5	1	1	1	2	1	1	3
1	8	2016	1	1543	3	28	15	2	5	1	1	1	2	1	1	15
1	8	2013	1	1543	3	27	16	1	5	1	1	1	2	1	4	37
1	8	2013	1	1543	3	27	16	1	5	1	1	1	1	1	4	37
1	8	2013	1	1543	3	31	12	1	5	1	1	1	1	1	4	37
1	8	2016	1	1543	3	28	15	2	5	1	1	1	1	1	4	57
1	8	2016	1	1543	3	27	16	1	5	1	1	1	1	1	4	57
1	8	2016	1	1543	3	28	15	2	5	1	1	1	1	1	4	61
1	8	2015	1	1544	3	29	14	1	5	1	1	1	1	1	1	1
1	8	2015	1	1544	3	29	14	1	5	1	1	1	1	1	4	58
1	8	2015	1	1544	3	30	13	2	5	1	1	1	1	1	4	60
1	8	2015	1	1544	3	25	18	2	9	1	2	2	1	2	4	60
1	8	2015	1	1544	3	29	14	1	5	1	1	1	1	1	4	61
1	8	2014	1	1546	4	32	11	2	5	1	1	1	1	1	3	19
1	8	2014	1	1546	4	27	16	1	5	1	1	1	1	2	3	19
1	8	2014	1	1546	4	29	14	2	5	1	1	1	2	1	4	50
1	8	2014	1	1546	4	27	16	1	5	1	2	2	1	1	4	50
1	8	2014	1	1546	4	29	14	2	5	1	1	1	1	1	4	52
1	8	2014	1	1546	4	30	13	2	5	1	1	1	1	1	4	53
2	8	2016	1	1547	3	36	14	1	5	1	1	1	1	1	4	64
1	8	2016	1	1548	4	29	15	2	6	1	1	1	2	1	1	1
1	8	2016	1	1548	4	30	14	2	5	1	1	1	1	1	1	3
2	8	2014	1	1548	3	38	12	2	5	1	1	1	1	1	4	54
1	8	2016	1	1548	4	29	15	2	5	1	1	1	1	1	4	60
1	8	2015	1	1549	4	29	15	2	5	1	1	1	1	2	1	1
1	8	2015	1	1549	4	34	10	2	5	1	1	1	1	1	4	58
1	8	2015	1	1549	4	30	14	2	5	1	1	1	1	1	4	60
2	8	2015	1	1549	4	39	10	1	5	1	1	1	1	1	4	64
1	8	2014	1	1550	4	31	13	2	5	1	2	2	1	1	3	19
1	8	2014	1	1550	4	30	14	2	5	1	1	1	1	1	4	50
1	8	2013	1	1551	4	30	15	1	5	1	1	1	1	2	3	19
1	8	2013	1	1551	4	28	17	1	5	1	2	2	1	1	4	37
2	8	2016	1	1552	4	40	11	1	5	2	1	2	1	1	4	68
1	8	2016	1	1553	4	28	17	2	4	1	1	1	2	1	1	1
1	8	2015	1	1553	4	31	14	1	5	1	1	1	1	1	1	3
1	8	2016	1	1553	4	30	15	1	5	1	1	1	1	1	4	57
1	8	2016	1	1553	4	28	17	2	5	1	1	1	1	1	4	60
1	8	2016	1	1553	4	30	15	2	5	1	1	1	1	1	4	61
2	8	2015	1	1554	4	41	9	1	5	1	1	1	1	1	4	68
1	8	2014	1	1555	4	31	14	2	5	1	1	1	1	1	3	19
1	8	2013	1	1555	4	28	18	2	5	1	1	1	1	1	4	39
1	8	2014	1	1555	4	30	15	2	5	1	1	1	1	1	4	51
1	8	2014	1	1555	4	29	16	1	5	1	1	1	1	1	4	52
1	8	2016	1	1558	4	30	16	2	5	1	1	1	1	1	4	57
1	8	2015	1	1558	4	32	14	1	5	1	1	1	1	1	4	58
1	8	2016	1	1558	4	31	15	1	5	1	2	2	1	1	4	62
1	8	2014	1	1560	4	28	18	1	5	1	1	1	1	1	4	39
2	8	2014	1	1562	4	43	10	2	5	1	1	1	1	1	3	19
1	8	2016	1	1563	4	30	17	1	5	2	1	2	1	1	1	3
1	8	2015	1	1563	4	31	16	2	5	1	1	1	1	1	4	61
1	8	2013	1	1565	4	31	17	1	5	1	1	1	1	1	3	19
1	8	2013	1	1565	4	30	18	1	5	1	1	1	1	2	4	37
1	8	2013	1	1565	4	29	19	1	6	1	2	2	1	2	4	37
1	8	2013	1	1565	4	32	16	2	5	1	1	1	1	1	4	37
1	8	2013	1	1565	4	31	17	1	5	1	2	2	1	1	4	37
1	8	2014	1	1565	4	30	17	2	9	1	1	1	1	2	4	50
1	8	2016	1	1569	4	32	16	1	5	1	1	1	1	1	4	57
1	8	2016	1	1569	4	32	16	2	5	1	1	1	1	1	4	57
1	8	2016	1	1569	4	29	19	1	5	1	1	1	1	1	4	61
1	8	2014	1	1570	4	32	16	2	6	1	1	1	1	1	3	19
1	8	2014	1	1570	4	32	16	1	4	1	1	1	1	2	3	19
1	8	2014	1	1570	4	34	14	2	5	1	2	2	1	2	4	39
1	8	2015	1	1574	4	33	16	2	5	1	2	2	1	1	1	1
1	8	2015	1	1574	4	31	18	2	5	1	1	1	1	1	4	57
1	8	2015	1	1574	4	30	19	2	5	1	1	1	1	1	4	58
1	8	2015	1	1574	4	32	17	1	5	1	1	1	1	1	4	60
1	8	2016	1	1575	4	29	20	2	5	1	1	1	2	1	1	1
1	8	2013	1	1575	4	32	18	1	5	1	1	1	1	2	3	19
1	8	2014	1	1576	4	30	19	2	5	1	1	1	1	1	3	19
1	8	2014	1	1576	4	32	17	1	5	1	1	1	1	1	4	39
1	8	2014	1	1576	4	31	18	2	5	1	1	1	1	1	4	52
2	8	2014	1	1578	4	44	12	2	5	1	1	1	1	1	3	19
1	8	2016	1	1581	4	32	18	1	5	1	1	1	1	1	1	15
1	8	2016	1	1581	4	30	20	2	5	1	1	1	1	1	4	62
1	8	2015	1	1587	4	36	15	1	5	1	1	1	1	1	4	57
1	8	2015	1	1587	4	31	20	2	4	1	1	1	1	1	4	61
1	8	2013	1	1588	4	32	20	1	5	1	1	1	1	1	3	19
1	8	2016	1	1588	4	31	20	1	5	1	1	1	1	1	4	57
1	8	2016	1	1588	4	31	20	1	5	1	1	1	1	1	4	62
2	8	2016	1	1589	4	42	16	2	5	1	1	1	1	1	4	66
1	8	2014	1	1595	4	35	17	2	5	1	1	1	1	1	3	19
1	8	2016	1	1596	4	32	20	1	5	1	1	1	1	1	1	15
1	8	2016	1	1596	4	32	20	2	5	1	1	1	1	1	4	57
1	8	2016	1	1596	4	34	18	1	5	1	1	1	1	1	4	62
2	8	2016	1	1597	4	44	15	1	5	1	1	1	1	1	1	5
2	8	2016	1	1597	4	44	15	1	9	1	1	1	1	1	1	16
1	8	2013	1	1603	4	34	20	2	5	1	2	2	1	1	4	37
1	8	2015	1	1604	4	33	20	2	5	1	1	1	1	1	1	1
1	8	2015	1	1604	4	35	18	1	5	1	1	1	1	1	4	61
2	8	2015	1	1608	4	46	13	1	5	1	1	1	1	1	4	65
1	8	2014	1	1612	4	34	20	2	5	1	1	1	1	1	4	39
1	8	2015	1	1613	4	33	21	2	5	1	1	1	1	1	4	60
1	8	2016	1	1614	4	33	21	1	5	1	1	1	1	1	4	57
1	8	2015	1	1625	4	33	22	2	5	1	1	1	1	2	1	1
1	8	2016	1	1640	4	35	21	2	4	1	1	1	1	1	4	57
1	8	2016	1	1683	4	36	22	2	9	1	1	1	1	1	1	15
1	9	2015	1	1354	1	5	0	1	5	1	1	1	2	1	4	60
1	9	2016	1	1355	1	5	0	1	5	2	2	2	1	2	4	58
1	9	2016	1	1355	1	4	1	1	4	2	1	2	2	1	4	63
1	9	2013	1	1363	1	5	0	2	5	1	1	1	1	1	3	19
1	9	2013	1	1363	1	4	1	2	5	1	2	2	1	1	3	19
1	9	2016	1	1366	1	5	1	1	6	2	2	2	1	2	1	15
1	9	2016	1	1366	1	6	0	1	3	1	1	1	1	1	4	61
1	9	2014	1	1371	1	7	0	1	5	1	1	1	1	2	3	19
1	9	2013	1	1373	1	4	2	2	5	1	2	2	1	1	3	19
1	9	2013	1	1373	1	5	1	1	5	1	1	1	2	1	3	19
1	9	2016	1	1376	1	7	0	2	3	1	2	2	1	2	1	1
1	9	2016	1	1376	1	6	1	1	5	2	1	2	1	1	1	3
1	9	2016	1	1376	1	6	1	1	5	2	2	2	1	2	4	63
2	9	2016	1	1376	1	6	1	2	5	2	2	2	1	1	4	68
2	9	2016	1	1376	1	7	0	1	5	2	2	2	1	2	4	74
1	9	2014	1	1380	1	7	1	1	5	1	1	1	1	1	4	50
1	9	2013	1	1383	1	7	0	2	5	1	1	1	2	1	4	38
1	9	2015	1	1383	1	8	0	1	4	1	2	2	1	2	4	58
1	9	2015	1	1383	1	8	0	2	3	1	1	1	1	1	4	62
1	9	2016	1	1384	1	3	5	1	5	1	1	1	2	1	1	15
1	9	2016	1	1384	1	4	4	2	5	1	1	1	1	1	4	58
1	9	2016	1	1384	1	8	0	2	3	1	1	1	1	1	4	60
2	9	2016	1	1384	1	6	2	1	5	1	1	1	1	1	4	65
3	9	2016	1	1386	1	7	1	1	5	2	1	2	1	1	4	75
2	9	2014	1	1387	1	9	0	2	3	1	1	1	1	2	3	19
1	9	2014	1	1388	1	8	1	2	5	2	2	2	2	1	3	19
1	9	2014	1	1388	1	9	0	2	5	1	2	2	1	2	3	19
1	9	2014	1	1388	1	7	2	2	4	1	1	1	1	2	4	52
1	9	2014	1	1388	1	8	1	1	5	2	1	2	1	2	4	53
1	9	2013	1	1391	1	6	2	2	5	1	1	1	1	1	3	19
1	9	2013	1	1391	1	6	2	2	5	1	1	1	1	1	3	19
